Temperature,Wind Speed,Wind Angle,Date,Precipitation,Traffic,Pollution
0.004816684666299623,0.01975014133953873,0.5457479728404004,0.0,0.0,0.8534501102520009,0.7473694912531594
0.012169831331294975,0.032382005055257325,0.44152187397858655,0.001001001001001001,0.00913360518109541,0.6520813323235779,0.5886132996418336
0.004848935126542358,0.0006661104213679066,0.9217601012265347,0.002002002002002002,0.0,0.1921038208681185,0.21884336591471346
0.011909586005846132,0.0761912579073851,0.6451768141265113,0.003003003003003003,0.0264847337232423,0.3466600906337211,0.46321140810124734
0.006704059111473348,0.029676612157377123,0.13291790449569857,0.004004004004004004,0.0,0.26181705140944556,0.16474337887853352
0.04487827584191621,0.029747528268722657,0.13468331597238253,0.005005005005005005,0.008514498174101687,0.2822036944882922,0.17764949749707498
0.04283498162292745,0.06173377404748789,0.8336834349856922,0.006006006006006006,0.01835691325615346,0.5836871230461975,0.5375535550430846
0.045289685073097656,0.5151605415719731,0.929740114433347,0.007007007007007007,0.006792578445568207,0.4836748681914217,0.5111215789003443
0.04442117820392382,0.011632311300248511,0.520462916056503,0.008008008008008008,0.008839491178452605,0.2561662868888438,0.30691101836803164
0.04650542528488672,0.035009125821728604,0.411394096148907,0.009009009009009009,0.007177617941990674,0.5647732166615616,0.5710664454303669
0.047725660870949184,0.013342154679590542,0.5963319732507232,0.01001001001001001,0.0,0.587581888752961,0.4151564867160454
0.0410605723077243,0.045143586712365166,0.10069844685159746,0.011011011011011011,0.0,0.3308762264469281,0.5135075848580258
0.07314713542978347,0.029502005712444896,0.4870011931329489,0.012012012012012012,0.013722495579010731,0.3031411224235613,0.31640176015159027
0.08472994766610216,0.012685867987567807,0.40480274995153864,0.013013013013013013,0.03981614878472887,0.6426830878393939,0.6787086761629815
0.079628442996963,0.05369964202326716,0.23724636088105336,0.014014014014014014,0.009975158969964235,0.6265298589743481,0.532774441096629
0.0847838992272485,0.013463347555300853,0.7797479939153825,0.015015015015015015,0.10384544356589172,0.2604912437694826,0.4133690192669516
0.0810297989836735,0.05716612241325384,0.6710198920246598,0.016016016016016016,0.0,0.5656933082419673,0.4584425434202095
0.08499926322382721,0.025631161830446447,0.8986486494388886,0.01701701701701702,0.0,0.40912731186377105,0.31336180862429575
0.07109093783702816,0.3082673739481597,0.40438888161267417,0.018018018018018018,0.0,0.22792934431603623,0.5502468500725249
0.12012381393469468,0.02981039124127431,0.138628153416247,0.01901901901901902,0.0,0.45432592393322935,0.46026219181816863
0.11771028184915928,0.04071929053916578,0.20601858420153943,0.02002002002002002,0.0016706049119636867,0.2498089300020246,0.11984967525756748
0.11808470884799095,0.1286330911086745,0.3034225276278079,0.021021021021021023,0.0,0.5000607650095544,0.5493501151755855
0.1206517365366842,0.060697130471694574,0.8246550680094852,0.022022022022022022,0.0,0.4227264789353868,0.5364821112323509
0.12141762756037038,0.07691394002494756,0.07446483359687688,0.023023023023023025,0.0,0.2539552167091003,0.17772963366164815
0.12465904162696431,0.038721463462655765,0.3785982405098906,0.024024024024024024,0.007580109496678745,0.5123517212219147,0.5372446759272154
0.11660877615776495,0.022751986062167204,0.13676530639290424,0.025025025025025027,0.0,0.28788747165937456,0.34836383453868947
0.16406644384617014,0.034688257866602124,0.19465049595704886,0.026026026026026026,0.019669497670585113,0.23749560139405654,0.2937417515891219
0.16213201949132683,0.018005853615818638,0.33311612614011327,0.02702702702702703,0.008977913901059289,0.3579478580954562,0.36776255703172367
0.16083080902931565,0.00844180140356451,0.021356510143458542,0.028028028028028028,0.0,0.7473720331200188,0.37897349401991165
0.16049013909839938,0.017074437204892684,0.3829408362548728,0.02902902902902903,0.0,0.7654926985657242,0.7246079545593402
0.15575152186980964,0.003272956043235526,0.2194304084988805,0.03003003003003003,0.0019585285181588277,0.5380553386517789,0.5284814310684709
0.15525506499222747,0.08937651419727571,0.9127491785308847,0.031031031031031032,0.0,0.4991253108216781,0.38122859177897955
0.16079184046077125,0.03367291261924625,0.8254465070844536,0.03203203203203203,0.0,0.29835436406527155,0.22393931652372678
0.19381673905362035,0.010608884784937319,0.07685188491343742,0.03303303303303303,0.0,0.24937063823996364,0.17678652473942513
0.1957952734166037,0.034932467841580925,0.4467104498533231,0.03403403403403404,0.0,0.6195907853593284,0.6665823046211357
0.19635030628905759,0.07740660374883632,0.5324845434768065,0.035035035035035036,0.030465630133409034,0.5067567424875746,0.637429868922083
0.19222063978324194,0.03129557177288254,0.6662991777803732,0.036036036036036036,0.0,0.2494313196538954,0.28824405302079315
0.2003872679240236,0.01483247934627513,0.8291063209108919,0.037037037037037035,0.08258370236861122,0.5717340741822172,0.6576925418077271
0.1986855064330223,0.062020866811620216,0.3717567317686842,0.03803803803803804,0.0,0.5633659625821387,0.6905160742156304
0.19556261554175094,0.08247447846962115,0.9643864849160375,0.03903903903903904,0.010288360289388482,0.2967220271076745,0.12475472950167801
0.2374407718601031,0.018617470821894633,0.32189949122655154,0.04004004004004004,0.033742189426724606,0.1306507172710795,0.03724817728165251
0.2281476184863183,0.0696576805702001,0.8214927093662081,0.04104104104104104,0.0,0.21997608781535558,0.14338376544070885
0.24114247334870315,0.17753096969476093,0.4550803266869116,0.042042042042042045,0.0,0.4719497957121166,0.48384569342987255
0.23377564737733944,0.047285824390488694,0.8561843195277269,0.043043043043043044,0.0,0.5723926889264825,0.5039074518492878
0.23652505466754584,0.02903385767561824,0.5011864386082115,0.044044044044044044,0.010795738691653236,0.49756450307876454,0.49531107498529614
0.22974167755280517,0.08105309494220313,0.7037709424579014,0.04504504504504504,0.002440735343067582,0.6035257468385297,0.5238267756051571
0.23437260406124316,0.07145093622423405,0.7805831383410905,0.04604604604604605,0.005917971136165646,0.34680448982173223,0.3753706499260498
0.27865828055270875,0.051396894413006836,0.897133125498866,0.04704704704704705,0.0,0.2032459778291166,0.2828222958521562
0.26569405032233206,0.009614480732925649,0.11529348777079718,0.04804804804804805,0.005807468820060431,0.3932361368437284,0.6077682116522025
0.27375234609378113,0.038473556739994565,0.453179188219465,0.04904904904904905,0.0019235915654312878,0.42854500439149246,0.28338298359766667
0.27918778481383766,0.0723234513948623,0.17373109690458843,0.05005005005005005,0.0,0.8974735368073711,0.9324036591228229
0.27085469085991715,0.062371965283268,0.6243311794038782,0.05105105105105105,0.02192052995556055,0.5050462284301324,0.69245664678741
0.2756809754210718,0.010572967685422971,0.6466638330694944,0.05205205205205205,0.0390456777007359,0.6865591193511885,0.52596828260788
0.2710270761915136,0.056379630218816576,0.20763527506531404,0.05305305305305305,0.0,0.3025210090816632,0.3147177766064255
0.3126080342786356,0.030443368170740785,0.22015357920953482,0.05405405405405406,0.0,0.13784757429587344,0.08734443317685738
0.3079173919839096,0.041059767065856484,0.5253032762908427,0.055055055055055056,0.005162205713399032,0.5909933221932999,0.5238335588759446
0.31078962262356524,0.04711654975562644,0.7671784325027297,0.056056056056056056,0.060407338834834914,0.548421420767873,0.3650491271717441
0.3038847181788227,0.12349539718111009,0.33329284432478007,0.057057057057057055,0.03495731547303558,0.3894304743473888,0.3897168934210525
0.3134757326379505,0.08261747808981174,0.22830647784769095,0.05805805805805806,0.0,0.6899943464535063,0.3476759506636032
0.30609964970417325,0.03507221443828887,0.24273992625903423,0.05905905905905906,0.0235291423490607,0.48380466958841684,0.4554200498017521
0.30691182117962773,0.03102264315503407,0.5831289824546776,0.06006006006006006,0.0,0.2645158517660784,0.34521738577366423
